names,scores,logfoldchanges,pvals,pvals_adj,comparison,ref_group,target_group
Olig1,9.756648,4.0834007,1.7277075605163377e-22,1.3458674214905755e-19,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Pdgfra,9.043362,8.7542305,1.519262897000575e-19,5.064209656668584e-17,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Olig2,8.846953,4.1736727,8.994109326161028e-19,1.9986909613691173e-16,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
C1ql1,8.696364,6.863435,3.4268651033691125e-18,6.853730206738225e-16,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cspg5,7.5921364,2.089443,3.1467319493264084e-14,3.702037587442833e-12,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tmsb10,7.544441,3.6378229,4.5423101930816344e-14,5.0470113256462606e-12,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Matn4,7.1730604,5.698747,7.333944729172408e-13,6.667222481065827e-11,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Opcml,6.905913,5.699617,4.988161439998771e-12,3.990529151999017e-10,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cacng4,6.5985727,4.3287716,4.151353653114104e-11,2.863002519389037e-09,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Scrg1,6.385015,2.0204742,1.713804184302582e-10,1.1056801189048917e-08,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tpm1,6.2014685,3.8022506,5.593872568512851e-10,3.496170355320532e-08,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Gpr17,5.8793907,6.6391063,4.1177907542628905e-09,2.353023288150223e-07,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Jun,5.8434854,3.0382905,5.1119801116923865e-09,2.7632324928066956e-07,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ccnd1,5.7480946,5.2358456,9.025473283078499e-09,4.6284478374761533e-07,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Sirt2,5.7322855,2.3275876,9.908631419391595e-09,4.954315709695797e-07,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rpl11,5.7263904,1.5843977,1.0258989783755334e-08,5.004385260368455e-07,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cd9,5.6813745,2.1535544,1.3361638338928425e-08,6.362684923299249e-07,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tmem100,5.6706567,2.3773582,1.422512369366927e-08,6.616336601706638e-07,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rprm,5.6028647,6.578865,2.108375253025966e-08,9.166848926199852e-07,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Fxyd6,5.5439157,3.5501885,2.9578143590621464e-08,1.2586444081115518e-06,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Mpzl1,5.238183,2.9390874,1.6216522693601375e-07,6.48660907744055e-06,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Emid1,5.204689,3.9099758,1.9432169620193286e-07,7.620458674585603e-06,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Arhgap31,5.1320744,3.4447305,2.865664470060166e-07,1.0813828188906287e-05,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Pcdh15,4.7952595,7.4383802,1.6246458910003276e-06,5.4810156560687685e-05,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Lims2,4.7928476,7.7867503,1.6443046968206305e-06,5.4810156560687685e-05,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Pcp4,4.6489577,2.6771464,3.3361654089162057e-06,0.00010591001298146685,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Nxph1,4.524092,8.613647,6.065523221986595e-06,0.0001866314837534337,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Neu4,4.5117664,7.7615747,6.428990985628848e-06,0.0001948179086554196,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Pid1,4.415304,2.454803,1.0086810085064577e-05,0.00029237130681346595,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rps27a,4.222647,1.2420741,2.4144984134414428e-05,0.000650792881675103,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ftl1,4.2202353,0.8916978,2.4404733062816364e-05,0.000650792881675103,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rpl27,4.134759,1.3876051,3.553274681955338e-05,0.0008995632106216046,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cspg4,4.1251125,5.180651,3.7055333875573534e-05,0.00091494651544626,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Bsg,3.9817586,1.240193,6.84072322407894e-05,0.0016287436247806998,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Arl4a,3.8480508,3.58513,0.00011906134517497015,0.0028014434158816505,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Hmgb2,3.8041067,3.9348803,0.0001423167683391142,0.0033096922869561445,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Lrp1b,3.719702,2.4024115,0.00019945789317300192,0.004432397626066709,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Pcdh9,3.7084482,1.6963669,0.00020853335811278075,0.004583150727753423,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Nnat,3.7028213,0.96768695,0.00021321519080234763,0.004635112843529296,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Fau,3.637441,1.0078882,0.00027536023734170086,0.005858728454078742,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ddah1,3.5720608,1.3281136,0.0003541830888173872,0.007456486080366046,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Vcan,3.5023935,4.372875,0.00046109813132597674,0.009221962626519534,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rps4x,3.460861,1.1199043,0.0005384507668013105,0.010662391421808129,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Meg3,3.4581814,1.5044899,0.000543834915728416,0.010663429720165022,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tnr,3.4329941,4.119481,0.0005969552133215333,0.011479907948491026,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Dscam,3.3263493,5.5194407,0.0008799156571290393,0.016602182209981876,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rpl9,3.3201864,0.9018373,0.0008995733694062368,0.016803254072887817,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rps7,3.284817,1.1435531,0.0010204866986761136,0.018724526581213093,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Lrrtm3,3.2641847,4.771238,0.0010977960348867502,0.019959927907031823,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rps6,3.1567361,1.5453632,0.0015954567141040182,0.02823817193104457,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Dbi,3.0830495,0.76474684,0.0020489111032587918,0.03532605350446193,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
C1ql3,3.0265117,5.1928706,0.0024739325829687556,0.041232209716145926,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Deb1,3.013382,1.4732363,0.0025835343538073634,0.04270304717036964,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Sarnp,3.0037358,1.7251574,0.0026668679001999912,0.04371914590491789,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Spon1,2.9324608,1.6028563,0.0033628745420060304,0.0542399119678392,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rpl3,2.9067373,0.92358685,0.0036521966910200744,0.058208359614337464,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Fos,2.902986,2.7407458,0.003696230835510429,0.058208359614337464,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rpl35,2.902986,1.1662573,0.003696230835510429,0.058208359614337464,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rps23,2.8609176,0.78943074,0.00422416710699312,0.06593512439016902,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rpl36a,2.8587742,1.0658567,0.004252815523165902,0.06593512439016902,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tmem163,2.7888389,6.073966,0.0052897395985695254,0.08014756967529583,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Gsn,2.7124727,2.9446938,0.006678330629011766,0.09780962136740941,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rlbp1,2.583052,2.0540042,0.009793055365610655,0.14192833863203846,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Fabp7,2.5688505,0.69635195,0.010203643726705795,0.14681501765044308,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Bcas1,2.5659032,3.2705495,0.010290756173962367,0.14701080248517664,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Xylt1,2.5482183,2.0566964,0.010827468145065926,0.1524995513389567,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Car8,2.5160642,3.46704,0.011867357572211398,0.1636876906511917,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ppp1r14c,2.5015948,2.408709,0.012363534234725797,0.16936348266747667,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rab18,2.472388,1.326458,0.0134213732562497,0.1813699088682392,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tubb4a,2.4155824,2.1423445,0.015710068803113483,0.20402686757290237,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
H2afv,2.3536856,1.0350492,0.01858832653977345,0.23529527265536013,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Lypd1,2.2968798,3.349898,0.021625623434981547,0.2669830053701426,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rps27,2.2663333,0.617973,0.023430977465819538,0.2874966560223256,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tmem176b,2.2601705,1.1561555,0.023810669498319635,0.28921922313788245,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Megf11,2.2593668,7.9405065,0.023860585908875305,0.28921922313788245,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Fchsd2,2.2333753,2.2117968,0.02552420044861001,0.3075204873326507,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tshz2,2.2170303,2.3004804,0.026621018341750558,0.31691688502084,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ier2,2.2108674,2.79451,0.027045016877904476,0.32005937133614765,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rps29,2.124855,0.65514016,0.03359871057879713,0.3929673751906097,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
AI854517,2.1168165,1.1570444,0.03427542482633,0.3962476858535261,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Gm13889,2.0734084,2.467188,0.038134291598477574,0.4358204754111723,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
H2-D1,2.042058,1.3559608,0.04114577447402941,0.4675656190230615,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rnf115,2.0291963,1.4259118,0.04243829320103529,0.47806220767371566,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Atp6v1f,2.0281246,0.8221207,0.04254753648296069,0.47806220767371566,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rpl23a,2.003741,0.6503101,0.045097813865506244,0.5038429970037257,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Sox4,1.998114,1.8897696,0.04570430218050211,0.5038429970037257,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Chst5,1.9863242,27.283138,0.04699734422288213,0.5053477873428186,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cdca3,1.9863242,27.748732,0.04699734422288213,0.5053477873428186,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ube2c,1.9863242,28.299318,0.04699734422288213,0.5053477873428186,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tmem176a,1.9836446,1.1644593,0.04729547103883082,0.5058339148538056,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Vwc2,1.9697112,7.4208364,0.04887148476532967,0.5171585689452874,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Lrfn5,1.9664958,6.6119947,0.04924137518190496,0.5183302650726838,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Mtss1,1.9587251,2.8735511,0.05014498497537923,0.5243089982014445,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
2810417H13Rik,1.9571174,6.09704,0.05033366382733868,0.5243089982014445,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tagln2,1.9477391,5.8748736,0.05144618578421944,0.5305503704292579,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rev3l,1.9439878,2.6404796,0.0518969214771212,0.5305503704292579,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ntn1,1.9431839,2.757602,0.05199393630206727,0.5305503704292579,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Mmp16,1.9327339,5.2967362,0.05326899349182502,0.5380706413315658,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Pcdh11x,1.9254992,1.9085366,0.05416694138166008,0.5443913706699506,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Csmd3,1.8997759,4.629685,0.05746254581887188,0.5689360972165532,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cdh13,1.8882539,4.427482,0.05899187237002104,0.5812007130051334,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Nrxn3,1.8812872,1.8838855,0.05993286582865381,0.5875771159671942,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ccnd2,1.8668178,2.0618713,0.06192703759907363,0.6012333747482876,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Junb,1.8531523,1.8503622,0.06386053757047538,0.612576748825184,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Enpp2,1.7923273,2.1890917,0.0730805553675112,0.6960052892143923,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Egr1,1.7674078,3.199071,0.07715995793232282,0.7313740088371832,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Serpine2,1.7306985,0.51170486,0.08350556209630398,0.7696365170166266,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Sox11,1.7210522,3.0917394,0.0852413527023448,0.7780202901185045,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Etv4,1.7100662,1.3821424,0.08725363462615109,0.7896256527253492,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Zfp36l1,1.7052431,0.88379097,0.08814910212981147,0.7905749069938248,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Etv5,1.7052431,1.1458006,0.08814910212981147,0.7905749069938248,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Pdzrn4,1.694525,8.534931,0.09016556482142961,0.7988261455583794,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Top2a,1.694525,8.247019,0.09016556482142961,0.7988261455583794,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cenpf,1.6939892,8.061676,0.09026735444809687,0.7988261455583794,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Spc25,1.6843429,6.9748816,0.09211542929924174,0.8080300815722959,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cenpa,1.6768402,6.901109,0.09357373319388099,0.8110701510994873,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
B2m,1.6763043,0.68197006,0.09367860245199079,0.8110701510994873,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rrm2,1.6645144,5.52435,0.09600966796227471,0.8276695513989198,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Galnt13,1.6596913,4.6567755,0.0969765678435867,0.8324168913612592,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Nusap1,1.6382552,4.871067,0.10136846964358312,0.8615771194160846,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Rnaset2a,1.6347718,0.8662739,0.10209688865080602,0.8615771194160846,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Racgap1,1.6200345,4.2744727,0.10522486659163763,0.8842425764003162,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
H2-DMa,1.617355,4.016189,0.10580167705156905,0.8853696824399084,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tmeff2,1.600742,3.9424784,0.10943407613489176,0.9044138523544774,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Srgap1,1.5506351,2.0326364,0.12098916258376809,0.9699710060108516,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cox7c,1.5495633,0.41075802,0.12124637575135645,0.9699710060108516,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Sox5,1.5385772,1.5632634,0.12390753474038202,0.9873110337879045,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Bmp7,1.4938294,1.8995434,0.13522022492657335,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Smoc1,1.4828434,2.1249022,0.13811603478511894,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Npy,1.4780202,1.8279127,0.139402364480921,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Gabrg3,1.4774843,2.7053225,0.13954585741231798,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ugt8a,1.4705176,2.9227314,0.14142162639091793,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Dpp6,1.4552443,1.8508023,0.1456016261044418,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Lrrc4c,1.4506892,2.7679806,0.1468664302554584,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cnp,1.4504212,0.5089044,0.1469410913608966,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cald1,1.4394352,2.419582,0.150027252438984,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Afap1l2,1.4222863,2.474424,0.15494314747374016,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ttc28,1.4217504,1.9927387,0.1550987171236932,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Bccip,1.4201428,1.1428323,0.15556613771698327,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Hmmr,1.418803,26.576433,0.15595647098189555,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Gjc3,1.4147837,2.5613701,0.15713192964106257,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ctnna2,1.4110323,1.6175472,0.1582350717473412,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Sema3d,1.4094247,7.138434,0.1587096382810239,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Prc1,1.4094247,7.0703845,0.1587096382810239,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Mis18bp1,1.4005823,6.4380436,0.16133903010906758,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Sh3d19,1.3874526,5.19692,0.16530378466070494,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
March1,1.3719114,5.038884,0.17009100543495337,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Sema5b,1.3440444,2.1941197,0.17893399773728702,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
2610035D17Rik,1.341365,2.212088,0.17980198044757278,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Macrod2,1.3386855,2.173013,0.18067308847867725,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Resp18,1.3258238,3.9016397,0.18489806769136952,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Hmgn5,1.3022441,2.1592674,0.19283296372071723,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cav1,1.2832196,3.180345,0.19941517958252553,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Gria4,1.2829516,1.6458861,0.19950904483041054,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Mfsd2a,1.2792002,0.61905515,0.2008265489928155,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Calb2,1.2703578,3.366992,0.2039571906391685,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Pcbp3,1.2652668,3.0454926,0.20577571394869643,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Kif13a,1.2623193,3.0982788,0.20683391279608931,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Pard3,1.2583001,1.8662238,0.20828326914548023,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Tmem108,1.2558885,2.9466112,0.20915640941041325,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Eln,1.2497256,2.9240808,0.21139980719982954,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Nrd1,1.2106047,1.6994238,0.22604695196825475,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Gng11,1.1462964,1.0263371,0.2516725630014188,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Myt1,1.1350423,26.016552,0.2563575686694961,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Pbk,1.1350423,26.466719,0.2563575686694961,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ckap2,1.1350423,25.95897,0.2563575686694961,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Kif11,1.1350423,25.71873,0.2563575686694961,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ckap2l,1.1350423,26.307016,0.2563575686694961,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Casc5,1.1350423,26.441929,0.2563575686694961,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Igsf21,1.1286116,1.6548574,0.25906174506515833,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ccnb1,1.1243243,6.290847,0.26087547078548246,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Adarb2,1.109319,5.674349,0.267292580973301,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Col11a1,1.1071755,5.3924785,0.2682180957616893,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Cdkn1c,1.1061037,5.970802,0.2686816777892366,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Sorcs3,1.1050318,4.6516285,0.26914580973224256,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Usp3,1.1028882,2.2591596,0.2700757238375663,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Dscaml1,1.098065,5.288044,0.2721760796291385,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Ptprd,1.0739495,0.7770796,0.28284534636867853,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
Khdrbs2,1.0728776,3.8849308,0.2833260257783362,1.0,astrocyte_vs_oligodendrocyte precursor cell,astrocyte,oligodendrocyte precursor cell
