names,scores,logfoldchanges,pvals,pvals_adj,comparison,ref_group,target_group
Zeb1,0.3878728,0.6108537,0.6981101870701344,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Antxr1,0.38294518,1.1940981,0.7017604181374453,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Qdpr,0.3815373,1.1204438,0.7028046109451902,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
D630045J12Rik,0.3801294,2.1469939,0.7038493648034315,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rad54b,0.37590575,1.8289096,0.7069869749602333,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
1110008F13Rik,0.37097815,0.21174467,0.7106538179122825,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Slit2,0.36112294,1.0919287,0.7180075544131197,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pvrl3,0.36041898,2.0667467,0.7185338319139816,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Etv6,0.35689926,0.95250857,0.7211672179925461,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Zswim6,0.35478744,1.5125077,0.7227488403087508,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Lin7a,0.35197166,1.7009714,0.7248595130694275,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Exosc3,0.33859673,0.40507188,0.7349135380098304,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Mns1,0.32944548,1.796982,0.7418189981870515,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Phka1,0.3280376,1.8567255,0.7428832402105514,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Lrrc16a,0.32240605,1.2376062,0.7471451056742924,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Chn2,0.3217021,1.2391846,0.747678385916984,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
BC026585,0.31114295,1.8734096,0.7556919501509581,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ralgapb,0.30410352,0.71860385,0.76104902676523,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nagk,0.2942483,0.7338389,0.7685681666402413,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Wwox,0.28861678,2.161946,0.7728746648453405,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Xist,0.2843931,0.3371719,0.7761091425717122,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fbn1,0.27876157,1.3557016,0.7804278176065749,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Hcrt,0.27594578,23.739042,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cdc25c,0.27594578,23.908373,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Brca1,0.27594578,24.356424,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
1700112E06Rik,0.27594578,24.357143,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rims1,0.27594578,24.44351,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gm16386,0.27594578,24.40708,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kcnq5,0.27594578,24.394417,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kcnk10,0.27594578,23.010983,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Bub1,0.27594578,23.925518,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kif15,0.27594578,23.739042,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Egfem1,0.27594578,24.356424,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kcnh7,0.27594578,24.12019,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Iqck,0.27594578,24.349958,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ttk,0.27594578,24.625898,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nrg1,0.27594578,23.840876,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gen1,0.27594578,24.021896,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gpr158,0.27594578,24.07627,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gm2694,0.27594578,24.97423,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Lrrc7,0.27594578,23.91718,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pms1,0.27594578,24.20999,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Grik1,0.27594578,24.16247,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Neb,0.27594578,24.186337,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Enox1,0.27594578,23.010983,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Il1rapl1,0.27594578,24.07627,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Grik2,0.27594578,24.021896,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Tnc,0.27594578,24.44351,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
B3galt1,0.27594578,24.12019,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Stk33,0.27594578,24.356424,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Prr11,0.27594578,23.836458,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Stil,0.27594578,23.010983,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Myb,0.27594578,24.356424,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Myo16,0.27594578,24.44351,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Shcbp1,0.27594578,23.010983,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fanca,0.27594578,24.021896,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
4932443I19Rik,0.27594578,24.304873,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fam189a1,0.27594578,24.263952,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cntnap5b,0.27594578,24.021896,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Hs3st5,0.27594578,23.642904,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Tmem132d,0.27594578,24.40708,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Mastl,0.27594578,23.010983,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
A730056A06Rik,0.27594578,23.840876,0.7825897074111805,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
4933431E20Rik,0.2745379,1.2899802,0.7836712834695352,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Mboat2,0.27313,1.0620979,0.7847532776575015,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rpl11,0.27313,0.1100739,0.7847532776575015,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pou2f1,0.26116297,0.80441266,0.7939668292598874,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
N4bp2,0.25764325,1.2026685,0.7966822411871469,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Sbf2,0.25623536,0.8926546,0.7977690975078432,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Dph5,0.2548275,1.1395607,0.7988563459830151,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kif4,0.25130776,3.6440058,0.8015761696219317,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cenpe,0.25130776,3.830356,0.8015761696219317,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cenpp,0.25130776,3.457229,0.8015761696219317,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Tox3,0.25130776,3.571529,0.8015761696219317,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ptprn2,0.25130776,4.136721,0.8015761696219317,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Slc17a6,0.25130776,3.6440058,0.8015761696219317,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rgs9,0.25130776,3.4805892,0.8015761696219317,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Iqgap3,0.25130776,4.192502,0.8015761696219317,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ccdc18,0.25130776,4.956302,0.8015761696219317,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kif18a,0.25130776,4.0860972,0.8015761696219317,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Aurkb,0.24989988,3.1416395,0.802664774759787,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Stxbp5l,0.24989988,2.7196474,0.802664774759787,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Hcn1,0.24989988,3.2718918,0.802664774759787,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Dlgap5,0.24989988,2.729471,0.802664774759787,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kirrel3,0.24989988,2.5875604,0.802664774759787,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kif20b,0.24989988,3.398455,0.802664774759787,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fanci,0.24989988,2.7905602,0.802664774759787,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Myo1a,0.24989988,2.8647044,0.802664774759787,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ebf3,0.24989988,3.3139768,0.802664774759787,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kcnn2,0.24989988,2.9033723,0.802664774759787,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Slc9a3r1,0.24849199,0.5799443,0.8037537629696808,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Abcb8,0.23652495,1.316136,0.8130253426175775,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Prrx1,0.23511708,0.72609377,0.8141178687298265,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Acp1,0.22807764,0.98947984,0.8195858839023829,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cacna2d3,0.22666976,3.4024768,0.8206805494993256,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Per2,0.22666976,2.9670658,0.8206805494993256,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Grip1,0.22666976,3.413215,0.8206805494993256,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ranbp17,0.22666976,3.3823748,0.8206805494993256,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Six3,0.22666976,4.217321,0.8206805494993256,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Bccip,0.22596581,0.20471631,0.8212280134481763,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ddx11,0.22526187,2.557311,0.8217755644874654,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Unc5d,0.22526187,2.3808076,0.8217755644874654,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Lingo2,0.22526187,2.1332185,0.8217755644874654,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Jazf1,0.22526187,2.8520405,0.8217755644874654,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cd53,0.22526187,2.3638673,0.8217755644874654,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Btbd17,0.22526187,2.8543851,0.8217755644874654,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Foxm1,0.22385398,2.1147616,0.822870926807151,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ect2,0.22385398,2.068707,0.822870926807151,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cacna1c,0.2210382,0.7619617,0.8250626851924143,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cdk8,0.211183,1.4088329,0.832744476765585,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Trps1,0.20695934,0.34466138,0.8360416140543458,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Acadvl,0.20695934,0.57471335,0.8360416140543458,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Slc9a9,0.20203173,2.7333727,0.839891914524357,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kif23,0.20203173,2.9731934,0.839891914524357,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ankrd28,0.20203173,3.1209376,0.839891914524357,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Hook1,0.20203173,2.7507448,0.839891914524357,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nos1,0.20203173,3.0212545,0.839891914524357,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Zbtb7c,0.20203173,3.1812534,0.839891914524357,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Phf21b,0.20203173,2.3017893,0.839891914524357,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Adhfe1,0.20062385,1.9796547,0.8409927086849543,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Arhgef26,0.20062385,2.0487163,0.8409927086849543,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Herc3,0.20062385,2.123481,0.8409927086849543,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Frmd5,0.20062385,2.185021,0.8409927086849543,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cpne4,0.20062385,2.1961021,0.8409927086849543,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Zcchc16,0.20062385,2.1754644,0.8409927086849543,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pkib,0.20062385,1.2966572,0.8409927086849543,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Atp13a4,0.20062385,2.4790509,0.8409927086849543,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Lmbr1l,0.19991991,0.73703116,0.8415432225096864,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nefm,0.19780807,1.140315,0.8431952278189812,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kcnb2,0.19780807,0.6026739,0.8431952278189812,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fat1,0.1964002,0.39033452,0.8442969485999653,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Atp6v1f,0.19358441,0.111796364,0.8465013020952404,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nrd1,0.18936075,0.33762792,0.8498100806340803,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nfia,0.1886568,0.30711818,0.8503618026477449,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Dera,0.18161738,0.35382926,0.8558830093896865,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Aff3,0.17739372,2.366475,0.8591991407511987,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ror2,0.17739372,2.4677088,0.8591991407511987,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ldb2,0.17598583,1.8408163,0.8603050730452291,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ccl7,0.17598583,1.6044368,0.8603050730452291,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nrg2,0.17598583,1.8627824,0.8603050730452291,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rpap2,0.17598583,1.9104317,0.8603050730452291,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Meis1,0.17457795,1.5021019,0.8614112793879118,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cdk5rap2,0.17457795,0.787977,0.8614112793879118,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ntng1,0.17457795,1.7201992,0.8614112793879118,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ptprj,0.17457795,1.726206,0.8614112793879118,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ptprt,0.17457795,1.0613099,0.8614112793879118,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Alms1,0.17176217,0.44015342,0.863624505716461,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Sik2,0.17176217,0.31976643,0.863624505716461,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nova1,0.15275571,2.0977705,0.8785909320969009,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cacna1d,0.15275571,1.2973958,0.8785909320969009,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Aass,0.15275571,2.1951778,0.8785909320969009,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gab3,0.15134782,1.349998,0.8797013522425057,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Irf8,0.15134782,1.7361993,0.8797013522425057,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
D630003M21Rik,0.15134782,1.5292335,0.8797013522425057,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
C1qa,0.14993992,1.2507597,0.8808120090222393,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pacrg,0.14993992,0.75849473,0.8808120090222393,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Sdk1,0.14993992,1.4080514,0.8808120090222393,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
D930015E06Rik,0.14853205,0.9029239,0.8819229002845803,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Prr16,0.14853205,0.9761621,0.8819229002845803,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Zfp28,0.14853205,0.91100407,0.8819229002845803,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Mrps30,0.1478281,0.7291409,0.8824784331739992,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Dock4,0.14712416,0.6814796,0.8830340238766228,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Synpr,0.14571626,0.22975065,0.88414537764409,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Eln,0.14219655,-0.42051408,0.8869247549305708,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cd164,0.136565,0.40422517,0.8913746386582317,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Msra,0.12952557,0.49615043,0.8969417914923871,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ado,0.12952557,0.2714732,0.8969417914923871,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gle1,0.1267098,0.5684108,0.8991700897646783,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Arhgef11,0.1267098,1.6190314,0.8991700897646783,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
2210408I21Rik,0.1267098,1.4768258,0.8991700897646783,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ephb1,0.1267098,1.3232498,0.8991700897646783,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Inadl,0.1267098,1.179979,0.8991700897646783,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Opalin,0.1267098,1.1832091,0.8991700897646783,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pknox2,0.12530191,1.441454,0.9002845381753026,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nefh,0.12530191,0.9626095,0.9002845381753026,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fgfr3,0.12389403,1.0549808,0.9013991832040736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Tshz1,0.12319008,0.41318724,0.9019565787705947,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fzd1,0.12107825,0.11979389,0.9036290544145589,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Hexa,0.11826248,0.19875063,0.9058596859817147,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Mafb,0.11122305,0.79952854,0.9114394770166205,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ifit3,0.10347967,2.1743019,0.9175822844131022,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
C530008M17Rik,0.102071784,1.3519044,0.9186996981996236,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Glcci1,0.10066389,1.0933999,0.919817272576165,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Foxp2,0.09925601,0.1485513,0.9209350053502955,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
