names,scores,logfoldchanges,pvals,pvals_adj,comparison,ref_group,target_group
Cst3,9.756655,6.390911,1.7276028322368322e-22,8.243963973988425e-20,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Hexb,9.752712,6.996804,1.7960406669070452e-22,8.243963973988425e-20,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ctss,9.721176,33.573452,2.4493659895753277e-22,8.243963973988425e-20,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
C1qa,9.72019,9.099164,2.4731891921965277e-22,8.243963973988425e-20,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ctsd,9.656132,5.6543837,4.630195233230393e-22,1.0900266240822464e-19,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
C1qb,9.650218,32.96283,4.905119808370109e-22,1.0900266240822464e-19,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
C1qc,9.650218,32.59746,4.905119808370109e-22,1.0900266240822464e-19,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
P2ry12,9.543782,32.7411,1.3771620825156206e-21,2.50393105911931e-19,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Tyrobp,9.472825,32.13881,2.723768270954064e-21,4.230144920164588e-19,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Lgmn,9.471839,6.4862604,2.7495941981069823e-21,4.230144920164588e-19,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Tmem119,9.259953,31.784761,2.045239025251046e-20,2.9217700360729226e-18,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Selplg,9.153516,31.804613,5.511008255954658e-20,7.348011007939543e-18,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Fcer1g,9.082559,31.549126,1.0605215256584147e-19,1.178357250731572e-17,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Trem2,9.0116005,31.357197,2.0307011277524752e-19,2.13758013447629e-17,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Csf1r,8.834208,31.4087,1.0081064744296153e-18,9.601014042186811e-17,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cx3cr1,8.47942,30.973103,2.2631977089947657e-17,1.885998090828971e-15,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ctsz,8.266547,31.027811,1.378943710650801e-16,1.0557556567053519e-14,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
B2m,8.262606,3.3394485,1.425270136552225e-16,1.0557556567053519e-14,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Gpr34,8.231069,30.875465,1.8555073841420693e-16,1.3253624172443351e-14,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Laptm5,7.8762813,30.628563,3.3726895969167183e-15,2.2484597312778124e-13,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Pld4,7.769845,30.53017,7.85822990001933e-15,5.069825741947954e-13,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Aif1,7.734366,30.810587,1.0391955688474895e-14,6.494972305296809e-13,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Fcgr3,7.592451,30.486084,3.139098078430633e-14,1.9024836838973533e-12,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Trf,7.403231,6.38764,1.3291004975445245e-13,7.59485998596871e-12,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ftl1,7.387463,1.533163,1.4965690683026535e-13,8.314272601681409e-12,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Fau,7.3697233,1.734015,1.7098229514913542e-13,9.242286224277591e-12,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ly86,7.2731423,30.492645,3.512195515840751e-13,1.8011259055593595e-11,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Lpcat2,7.2731423,30.206112,3.512195515840751e-13,1.8011259055593595e-11,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rnaset2a,7.1844454,2.8971152,6.748043773762085e-13,3.374021886881042e-11,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ifngr1,7.1312275,7.212719,9.947774159657606e-13,4.852572760808588e-11,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Junb,7.111517,3.9191577,1.1477425187061588e-12,5.4654405652674225e-11,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Fcrls,7.0247912,30.467598,2.143865084540727e-12,9.744841293366941e-11,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Unc93b1,6.8828764,30.21238,5.865596434415562e-12,2.606931748629139e-10,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rnase4,6.3861737,30.04228,1.700875989236429e-10,6.670101918574232e-09,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rps29,6.34084,1.8797361,2.2851587669674974e-10,8.789072180644222e-09,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Grn,6.335912,4.3061304,2.359409376432996e-10,8.903431609181116e-09,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rps4x,6.322115,1.6583273,2.580071883354216e-10,9.5558217902008e-09,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rps23,6.3014193,1.3023995,2.9493271191772117e-10,1.0533311139918614e-08,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ctsh,6.2797375,29.876574,3.3914483277706745e-10,1.1899818693932191e-08,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Hexa,6.2738247,3.2249827,3.5228553325756347e-10,1.2147777008881498e-08,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cmtm6,5.9052396,5.625349,3.5213417296463594e-09,1.1936751625919862e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Fam105a,5.8894715,29.609262,3.8743269644615826e-09,1.2497828917618009e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Irf8,5.8175282,5.2531767,5.972409742227994e-09,1.837664536070152e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Nfkbia,5.7495275,4.8011794,8.949318060910832e-09,2.6714382271375617e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cd53,5.6243663,5.364278,1.8619007845894884e-08,5.244790942505602e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Siglech,5.6056414,29.472696,2.0748501447942276e-08,5.76347262442841e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rps27,5.5938153,1.3641021,2.2213330493653314e-08,6.085843970863922e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cd68,5.534684,29.583445,3.117899177739753e-08,8.314397807306009e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Olfml3,5.534684,29.47404,3.117899177739753e-08,8.314397807306009e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ctsa,5.528771,4.400733,3.224821480082841e-08,8.486372316007477e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rps27a,5.5011764,1.1839689,3.7726568315995784e-08,9.782225091693952e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ly6e,5.499205,29.561653,3.815067785760641e-08,9.782225091693952e-07,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Fcgr1,5.428248,29.501854,5.690999167232462e-08,1.4051849795635708e-06,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Gpx1,5.421349,3.076786,5.9150900033590547e-08,1.4161411642791335e-06,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rpl3,5.4203634,1.2840384,5.947792889972361e-08,1.4161411642791335e-06,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Tgfbr1,5.2863326,29.329802,1.247927583776819e-07,2.86690336798949e-06,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cyth4,5.250854,29.191114,1.5139558317764958e-07,3.402147936576395e-06,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rpl9,5.209462,1.0535263,1.8938877711436198e-07,4.2086394914302665e-06,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Hpgds,5.108939,29.265673,3.2397274480546984e-07,7.042885756640649e-06,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ctsc,5.002503,29.247084,5.659073929872068e-07,1.2040582829515039e-05,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cd14,4.7896304,29.157614,1.670887809980743e-06,3.481016270793214e-05,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Man2b1,4.6122365,29.067003,3.983590107907266e-06,8.047656783651043e-05,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rpl23a,4.4131613,0.87416315,1.0187193754728422e-05,0.0001940417858043509,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Itgb5,4.3638854,28.907236,1.2777248192303918e-05,0.00024108015457177204,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
P2ry13,4.2219706,28.881561,2.4217580340210474e-05,0.00043635279892271123,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Slco2b1,4.1155343,28.65067,3.8628358522026733e-05,0.0006776905003864339,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rab3il1,4.0800557,28.6551,4.502494314006402e-05,0.000769657147693402,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rac2,4.0800557,28.640394,4.502494314006402e-05,0.000769657147693402,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rgs1,4.0800557,29.3382,4.502494314006402e-05,0.000769657147693402,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rps7,4.0228953,0.98452157,5.7487047638809605e-05,0.0009661688678791531,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Fgd2,3.8317044,28.625286,0.00012725862281657844,0.002036137965065255,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
F11r,3.8317044,28.670246,0.00012725862281657844,0.002036137965065255,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Btg2,3.7962255,28.78837,0.0001469158224543955,0.0023319971818158017,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ptgs1,3.7252681,28.515001,0.00019510775078646097,0.0030016577044070917,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rps6,3.5744834,1.1891687,0.0003509200293234089,0.0053169701412637705,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cd83,3.5439322,5.3263035,0.0003942064659451061,0.005927916781129415,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cd52,3.5123956,28.45387,0.00044408638510140005,0.0065306821338441175,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Lair1,3.4059594,28.466349,0.0006593198305161647,0.009418854721659495,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Gna15,3.3704808,28.28612,0.0007503717373957578,0.01064357074320224,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ccl4,3.299523,29.566042,0.0009684923242539482,0.013640736961323214,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ccl3,3.2640445,29.267086,0.0010983394185262794,0.015361390468899014,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Susd3,3.1930869,28.266588,0.0014076056068677014,0.01876807475823602,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Anxa3,3.1930869,28.2421,0.0014076056068677014,0.01876807475823602,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Lag3,3.1930869,28.434792,0.0014076056068677014,0.01876807475823602,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Sgk1,3.1103032,2.6526434,0.0018689538916544094,0.024591498574400125,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Slc2a5,3.051172,28.317553,0.002279499802072218,0.029797383033623767,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Frmd4a,3.0156932,28.072376,0.0025639252367969517,0.03266146798467454,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Itgam,3.0156932,28.14313,0.0025639252367969517,0.03266146798467454,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
P2ry6,2.9802144,28.179192,0.0028804662805940167,0.036232280259044236,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
H2-D1,2.9506488,1.3990029,0.003171072011552071,0.0391490371796552,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ier2,2.890532,1.9730557,0.0038459025736171937,0.0471889886333398,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Pla2g15,2.8737783,27.991545,0.0040559363428034415,0.04916286476125383,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ptpn6,2.8382995,28.012617,0.004535460353086513,0.0543168904561259,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rpl11,2.7969077,0.4470007,0.005159428098829882,0.061244817609493,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ppp1r15a,2.7801538,2.9247386,0.005433316183716903,0.06354755770429127,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ier3,2.7318633,28.003244,0.006297727088665668,0.07197402387046478,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rpl35,2.7318633,0.8682031,0.006297727088665668,0.07197402387046478,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Prkcd,2.7318633,27.954311,0.006297727088665668,0.07197402387046478,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Tmem176b,2.7259502,1.137571,0.006411668193446971,0.07285986583462467,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Syngr2,2.7062397,3.8477063,0.006804990100668358,0.07603340894601518,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Atf3,2.625427,28.186787,0.008654035392140375,0.09355713937449055,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rpl36a,2.5643249,0.7248422,0.01033767677547053,0.10824792435047675,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Tcn2,2.5623536,2.8005085,0.010396537426243361,0.10829726485670167,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Itgb2,2.5544696,27.881027,0.010634973108842812,0.11020697522116904,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Lyn,2.5170197,3.96463,0.011835218947046847,0.12138686099535227,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rps6ka1,2.4480333,27.78163,0.01436383718516665,0.14656976719557807,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Mpeg1,2.377076,27.731983,0.01745050020685041,0.17277722977079613,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ncf1,2.3061182,27.643274,0.021104020555979982,0.20390358025101432,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Adrb2,2.2351608,27.60011,0.02540679024535545,0.23856141075451126,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ccl12,2.2351608,27.845253,0.02540679024535545,0.23856141075451126,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cd300a,2.199682,27.506243,0.027829456733135905,0.26008838068351314,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ccl9,2.1287246,27.52228,0.03327705020183746,0.29918135201438995,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Il10ra,2.093246,27.56561,0.03632721090628795,0.3186597447919996,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cfh,2.093246,27.467533,0.03632721090628795,0.3186597447919996,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Mafb,2.0735354,2.4499438,0.038122473768166736,0.3329473691542946,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Gpr84,2.0577672,27.514105,0.039612492023896155,0.3385683078965483,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Tbxas1,2.0577672,27.396852,0.039612492023896155,0.3385683078965483,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Tmem173,2.0577672,27.419024,0.039612492023896155,0.3385683078965483,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Gpr183,2.0577672,27.535475,0.039612492023896155,0.3385683078965483,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Lpar6,2.0419989,3.3550622,0.041151649621477056,0.35022680528916644,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Tmem176a,1.9996214,0.87816685,0.04554115927269234,0.3843135803602729,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Klf2,1.9562585,3.7338417,0.05043470908345161,0.4185453035971088,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Blnk,1.9513309,27.412062,0.05101769476094083,0.42163384099951096,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Fermt3,1.8803735,27.375935,0.06005720354524612,0.47289136649800095,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Jun,1.7847779,0.5988222,0.07429734693898075,0.5671553201448912,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Maf,1.7808359,3.0019906,0.07493927377492761,0.5698804089348107,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Mertk,1.7680241,3.2494025,0.07705688080136598,0.5784402514524534,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cd86,1.7384584,27.165955,0.08213006628759713,0.6106324631048113,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cdkn1a,1.69411,3.8389242,0.0902443796893948,0.6684768865881097,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Pde3b,1.5965434,27.102663,0.1103675087309387,0.7849347036965408,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Fcgrt,1.5965434,27.063026,0.1103675087309387,0.7849347036965408,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cd34,1.525586,27.003523,0.1271130054783161,0.8531074193175578,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Entpd1,1.525586,26.996527,0.1271130054783161,0.8531074193175578,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Thrsp,1.5039046,3.413786,0.13260595119793953,0.8724075736706548,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Slc29a3,1.498977,2.8236406,0.133879618672489,0.8778991388359934,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Dusp1,1.4615271,1.9800925,0.14387083339770565,0.9312028051631434,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Frmd4b,1.4546285,26.905907,0.14577213818599116,0.9331969082211962,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Lyz2,1.4546285,26.915693,0.14577213818599116,0.9331969082211962,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
C3ar1,1.4546285,26.852987,0.14577213818599116,0.9331969082211962,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
H2-K1,1.432947,1.1346157,0.15187297287326332,0.9673437762628236,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Slamf8,1.4191498,26.988136,0.1558553622069514,0.9833145880564756,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Isyna1,1.4191498,26.995535,0.1558553622069514,0.9833145880564756,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Lgals9,1.383671,26.724272,0.16645921519187956,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Srgn,1.3481922,26.831905,0.17759655249130912,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Gimap6,1.3481922,26.78336,0.17759655249130912,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ubash3b,1.3481922,26.716599,0.17759655249130912,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Egr1,1.3412936,1.2888774,0.17982514098497016,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ccl2,1.3127135,27.393637,0.18927950040244812,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Pbxip1,1.1865668,2.1337547,0.2353985085189232,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Nupr1,1.1353198,26.399864,0.25624134898155504,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Dusp2,1.1353198,26.601753,0.25624134898155504,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Fli1,1.099841,26.411798,0.27140138030449745,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ctso,1.099841,26.282143,0.27140138030449745,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Aim2,1.0643623,26.441605,0.2871645995837243,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Tnfaip3,1.0288836,26.340569,0.3035343903457154,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Pmaip1,0.9934048,26.548368,0.3205127110444913,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Hspa1a,0.9914338,2.9372716,0.3214738104831132,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Slc11a1,0.9579261,26.14739,0.3381000336446629,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Suclg2,0.9224473,26.16185,0.35629528753698403,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Adap2,0.9224473,26.19742,0.35629528753698403,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Stab1,0.9224473,26.260021,0.35629528753698403,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Rrad,0.9224473,26.19149,0.35629528753698403,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ankrd44,0.88007,2.4177184,0.3788214171947266,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Il16,0.85148984,25.925169,0.3944972991159523,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cd2ap,0.85148984,25.970676,0.3944972991159523,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Prorsd1,0.85148984,26.169718,0.3944972991159523,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Cd74,0.85148984,26.09328,0.3944972991159523,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Neat1,0.85148984,25.826578,0.3944972991159523,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Adamts1,0.8199532,1.9667858,0.41224279329796165,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Gna13,0.81601113,25.863806,0.4144937834984611,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Slc46a1,0.81601113,25.992748,0.4144937834984611,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Nr4a1,0.7992573,2.1624923,0.4241412587664152,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Eng,0.79334414,2.0726297,0.4275773515179685,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Ccr1,0.78053236,25.933538,0.4350775861924281,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Pdlim2,0.7450536,25.815245,0.45623930626562037,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Hba-a1,0.7095749,25.695778,0.4779678046039658,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
Lgals1,0.7095749,25.99112,0.4779678046039658,1.0,oligodendrocyte precursor cell_vs_microglial cell,oligodendrocyte precursor cell,microglial cell
