names,scores,logfoldchanges,pvals,pvals_adj,comparison,ref_group,target_group
Alpk1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gm15987,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gm2897,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rpe65,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ccr2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cbln3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Serpina3g,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Sgcd,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc13a1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Sh2d2a,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Sh3rf3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Shc3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Shcbp1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Shisa6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Shisa9,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Siah3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lgr5,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lgr6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Fabp4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rgs22,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rhbg,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rims1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rlbp1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cd209f,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Als2cr12,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Angptl1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tjp3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tmem132d,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gm11190,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gm11747,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gm12253,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gm12295,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gm4952,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Akap14,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Alas2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Alb,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Aldob,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tmprss11d,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tmprss7,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tnc,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tnnc2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Alk,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cd36,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cd3g,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rbp3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
F13a1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ldoc1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lgals12,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cdc25c,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cdc6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cd209g,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cd226,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc1a7,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc25a21,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ska1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Skor1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc10a4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cabp2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Calr4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cd28,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gm4070,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Treml4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
H2-Q10,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Hapln1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Has2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Hcrt,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lhx4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lmod3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cdh18,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pzp,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cdh6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cd8b1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc17a8,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Prokr2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Epha6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ephb2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lrfn2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lrg1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lrguk,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lrp2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cdhr3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ptpn20,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lrrtm4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Trdn,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ltbp4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ltf,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ly6d,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Eomes,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ces1d,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cfi,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Galntl6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Apon,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Aqp6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Arg1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Arhgap36,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dct,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gdf10,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gen1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Hist1h4c,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Steap4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Stil,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Stk33,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Grm4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ube2u,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Trh,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ttc21a,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
2900079G21Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
4930415F15Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Greb1l,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Prr11,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Prss56,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ppp1r17,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Prdm13,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Prg4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
En2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Chsy3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ciita,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pm20d2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Polq,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pou2af1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ppef2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc1a6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Bub1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
C130060C02Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
4932443I19Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc35f4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc44a5,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc5a7,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Fcna,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Fgf14,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Itga2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Mgl2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cntn4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cntnap3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cntnap4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cntnap5b,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cntnap5c,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pklr,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Eda2r,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Egfem1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
4933415F23Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Plcxd3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Clec10a,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Clec4n,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cnpy1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Chrm2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Chst5,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Adamts6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ttc29,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ttk,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Arhgef33,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gabrr1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Hs6st3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Hus1b,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Itgal,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc6a4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Bmpr1b,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Brca1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Brip1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Inmt,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
E330013P04Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ect2l,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
4933427E11Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Mmp9,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pla2g3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Phox2b,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gabra6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gabrb2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Asmt,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Aspm,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Astn2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Spn,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
St18,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
5730522E02Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Iqck,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Grid2ip,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Grik1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gm5087,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Adamts18,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Colq,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cpa6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Fibcd1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slfn3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
9330111N05Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Barhl2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Bcl2l15,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nr1i2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
B230323A14Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
BC039966,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nt5c1a,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Crabp1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Crb1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
P4ha3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ms4a7,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Msr1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cxcr3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pcsk4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Igfbpl1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ikbke,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Il17f,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Il18r1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Il1rapl2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Il20rb,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
St8sia2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Stab2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dok6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dpp10,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cxcr6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Drd2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ms4a4b,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pdyn,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Myb,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ucp3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Vdr,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Acss3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Adam32,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gm5089,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gm6994,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gpc2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Mybpc1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Myl1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Myoc,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pax2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pax6os1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Kcnj6,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ctla4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pcdha2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Hs3st5,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cytl1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
D930020B18Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dao,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gpr156,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
A330050F15Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
A730056A06Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Veph1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Vip,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Vmn1r4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Vwc2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gpr179,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tdrd1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cubn,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
P2rx3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ndst4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Neurod4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Neurog2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tead2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cyp24a1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cyp2e1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cyp2j8,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cyp4f17,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nrg1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nrg3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nphs1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Neb,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
1700007G11Rik,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Xcl1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Xkr4,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Xkr7,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Zbbx,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tecta,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dlk1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dmc1,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dnmbp,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tex11,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gpnmb,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gpr137c,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Spata17,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Spata20,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Spata22,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Atp6v0d2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nhlh2,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nkain3,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nkg7,0.0,0.0,1.0,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
